Date,Time,AOD_Site,AOD_Day_of_Year,AOD_Day_of_Year(Fraction),AOD_Extinction-Total[440nm],AOD_Extinction-Total[675nm],AOD_Extinction-Total[870nm],AOD_Extinction-Total[1020nm],AOD_Extinction-Fine[440nm],AOD_Extinction-Fine[675nm],AOD_Extinction-Fine[870nm],AOD_Extinction-Fine[1020nm],AOD_Extinction-Coarse[440nm],AOD_Extinction-Coarse[675nm],AOD_Extinction-Coarse[870nm],AOD_Extinction-Coarse[1020nm],AOD_Extinction_Angstrom_Exponent_440-870nm-Total,AOD_Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),AOD_Solar_Zenith_Angle_for_Measurement_Start(Degrees),AOD_Sky_Residual(%),AOD_Sun_Residual(%),AOD_Coincident_AOD440nm,AOD_Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],AOD_Scattering_Angle_Bin_6_to_<30_degrees[440nm],AOD_Scattering_Angle_Bin_30_to_<80_degrees[440nm],AOD_Scattering_Angle_Bin_80_degrees_and_over[440nm],AOD_Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],AOD_Scattering_Angle_Bin_6_to_<30_degrees[675nm],AOD_Scattering_Angle_Bin_30_to_<80_degrees[675nm],AOD_Scattering_Angle_Bin_80_degrees_and_over[675nm],AOD_Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],AOD_Scattering_Angle_Bin_6_to_<30_degrees[870nm],AOD_Scattering_Angle_Bin_30_to_<80_degrees[870nm],AOD_Scattering_Angle_Bin_80_degrees_and_over[870nm],AOD_Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],AOD_Scattering_Angle_Bin_6_to_<30_degrees[1020nm],AOD_Scattering_Angle_Bin_30_to_<80_degrees[1020nm],AOD_Scattering_Angle_Bin_80_degrees_and_over[1020nm],AOD_Surface_Albedo[440m],AOD_Surface_Albedo[675m],AOD_Surface_Albedo[870m],AOD_Surface_Albedo[1020m],AOD_If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),AOD_If_AOD_is_L2,AOD_Last_Processing_Date(dd:mm:yyyy),AOD_Last_Processing_Time(hh:mm:ss),AOD_Instrument_Number,AOD_Latitude(Degrees),AOD_Longitude(Degrees),AOD_Elevation(m),AOD_Inversion_Data_Quality_Level,AOD_Retrieval_Measurement_Scan_Type,CAD_Site,CAD_Day_of_Year,CAD_Day_of_Year(Fraction),CAD_AOD_Coincident_Input[440nm],CAD_AOD_Coincident_Input[675nm],CAD_AOD_Coincident_Input[870nm],CAD_AOD_Coincident_Input[1020nm],CAD_Angstrom_Exponent_440-870nm_from_Coincident_Input_AOD,CAD_Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),CAD_Solar_Zenith_Angle_for_Measurement_Start(Degrees),CAD_Sky_Residual(%),CAD_Sun_Residual(%),CAD_Coincident_AOD440nm,CAD_Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],CAD_Scattering_Angle_Bin_6_to_<30_degrees[440nm],CAD_Scattering_Angle_Bin_30_to_<80_degrees[440nm],CAD_Scattering_Angle_Bin_80_degrees_and_over[440nm],CAD_Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],CAD_Scattering_Angle_Bin_6_to_<30_degrees[675nm],CAD_Scattering_Angle_Bin_30_to_<80_degrees[675nm],CAD_Scattering_Angle_Bin_80_degrees_and_over[675nm],CAD_Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],CAD_Scattering_Angle_Bin_6_to_<30_degrees[870nm],CAD_Scattering_Angle_Bin_30_to_<80_degrees[870nm],CAD_Scattering_Angle_Bin_80_degrees_and_over[870nm],CAD_Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],CAD_Scattering_Angle_Bin_6_to_<30_degrees[1020nm],CAD_Scattering_Angle_Bin_30_to_<80_degrees[1020nm],CAD_Scattering_Angle_Bin_80_degrees_and_over[1020nm],CAD_Surface_Albedo[440m],CAD_Surface_Albedo[675m],CAD_Surface_Albedo[870m],CAD_Surface_Albedo[1020m],CAD_If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),CAD_If_AOD_is_L2,CAD_Last_Processing_Date(dd:mm:yyyy),CAD_Last_Processing_Time(hh:mm:ss),CAD_Instrument_Number,CAD_Latitude(Degrees),CAD_Longitude(Degrees),CAD_Elevation(m),CAD_Inversion_Data_Quality_Level,CAD_Retrieval_Measurement_Scan_Type,RIN_Site,RIN_Day_of_Year,RIN_Day_of_Year(Fraction),RIN_Refractive_Index-Real_Part[440nm],RIN_Refractive_Index-Real_Part[675nm],RIN_Refractive_Index-Real_Part[870nm],RIN_Refractive_Index-Real_Part[1020nm],RIN_Refractive_Index-Imaginary_Part[440nm],RIN_Refractive_Index-Imaginary_Part[675nm],RIN_Refractive_Index-Imaginary_Part[870nm],RIN_Refractive_Index-Imaginary_Part[1020nm],RIN_Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),RIN_Solar_Zenith_Angle_for_Measurement_Start(Degrees),RIN_Sky_Residual(%),RIN_Sun_Residual(%),RIN_Coincident_AOD440nm,RIN_Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],RIN_Scattering_Angle_Bin_6_to_<30_degrees[440nm],RIN_Scattering_Angle_Bin_30_to_<80_degrees[440nm],RIN_Scattering_Angle_Bin_80_degrees_and_over[440nm],RIN_Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],RIN_Scattering_Angle_Bin_6_to_<30_degrees[675nm],RIN_Scattering_Angle_Bin_30_to_<80_degrees[675nm],RIN_Scattering_Angle_Bin_80_degrees_and_over[675nm],RIN_Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],RIN_Scattering_Angle_Bin_6_to_<30_degrees[870nm],RIN_Scattering_Angle_Bin_30_to_<80_degrees[870nm],RIN_Scattering_Angle_Bin_80_degrees_and_over[870nm],RIN_Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],RIN_Scattering_Angle_Bin_6_to_<30_degrees[1020nm],RIN_Scattering_Angle_Bin_30_to_<80_degrees[1020nm],RIN_Scattering_Angle_Bin_80_degrees_and_over[1020nm],RIN_Surface_Albedo[440m],RIN_Surface_Albedo[675m],RIN_Surface_Albedo[870m],RIN_Surface_Albedo[1020m],RIN_If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),RIN_If_AOD_is_L2,RIN_Last_Processing_Date(dd:mm:yyyy),RIN_Last_Processing_Time(hh:mm:ss),RIN_Instrument_Number,RIN_Latitude(Degrees),RIN_Longitude(Degrees),RIN_Elevation(m),RIN_Inversion_Data_Quality_Level,RIN_Retrieval_Measurement_Scan_Type,SSA_Site,SSA_Day_of_Year,SSA_Day_of_Year(Fraction),Single_Scattering_Albedo[440nm],Single_Scattering_Albedo[675nm],Single_Scattering_Albedo[870nm],Single_Scattering_Albedo[1020nm],SSA_Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),SSA_Solar_Zenith_Angle_for_Measurement_Start(Degrees),SSA_Sky_Residual(%),SSA_Sun_Residual(%),SSA_Coincident_AOD440nm,SSA_Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],SSA_Scattering_Angle_Bin_6_to_<30_degrees[440nm],SSA_Scattering_Angle_Bin_30_to_<80_degrees[440nm],SSA_Scattering_Angle_Bin_80_degrees_and_over[440nm],SSA_Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],SSA_Scattering_Angle_Bin_6_to_<30_degrees[675nm],SSA_Scattering_Angle_Bin_30_to_<80_degrees[675nm],SSA_Scattering_Angle_Bin_80_degrees_and_over[675nm],SSA_Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],SSA_Scattering_Angle_Bin_6_to_<30_degrees[870nm],SSA_Scattering_Angle_Bin_30_to_<80_degrees[870nm],SSA_Scattering_Angle_Bin_80_degrees_and_over[870nm],SSA_Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],SSA_Scattering_Angle_Bin_6_to_<30_degrees[1020nm],SSA_Scattering_Angle_Bin_30_to_<80_degrees[1020nm],SSA_Scattering_Angle_Bin_80_degrees_and_over[1020nm],SSA_Surface_Albedo[440m],SSA_Surface_Albedo[675m],SSA_Surface_Albedo[870m],SSA_Surface_Albedo[1020m],SSA_If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),SSA_If_AOD_is_L2,SSA_Last_Processing_Date(dd:mm:yyyy),SSA_Last_Processing_Time(hh:mm:ss),SSA_Instrument_Number,SSA_Latitude(Degrees),SSA_Longitude(Degrees),SSA_Elevation(m),SSA_Inversion_Data_Quality_Level,SSA_Retrieval_Measurement_Scan_Type,TAB_Site,TAB_Day_of_Year,TAB_Day_of_Year(Fraction),TAB_Absorption_AOD[440nm],TAB_Absorption_AOD[675nm],TAB_Absorption_AOD[870nm],TAB_Absorption_AOD[1020nm],TAB_Absorption_Angstrom_Exponent_440-870nm,TAB_Average_Solar_Zenith_Angles_for_Flux_Calculation(Degrees),TAB_Solar_Zenith_Angle_for_Measurement_Start(Degrees),TAB_Sky_Residual(%),TAB_Sun_Residual(%),TAB_Coincident_AOD440nm,TAB_Scattering_Angle_Bin_3.2_to_<6_degrees[440nm],TAB_Scattering_Angle_Bin_6_to_<30_degrees[440nm],TAB_Scattering_Angle_Bin_30_to_<80_degrees[440nm],TAB_Scattering_Angle_Bin_80_degrees_and_over[440nm],TAB_Scattering_Angle_Bin_3.2_to_<6_degrees[675nm],TAB_Scattering_Angle_Bin_6_to_<30_degrees[675nm],TAB_Scattering_Angle_Bin_30_to_<80_degrees[675nm],TAB_Scattering_Angle_Bin_80_degrees_and_over[675nm],TAB_Scattering_Angle_Bin_3.2_to_<6_degrees[870nm],TAB_Scattering_Angle_Bin_6_to_<30_degrees[870nm],TAB_Scattering_Angle_Bin_30_to_<80_degrees[870nm],TAB_Scattering_Angle_Bin_80_degrees_and_over[870nm],TAB_Scattering_Angle_Bin_3.2_to_<6_degrees[1020nm],TAB_Scattering_Angle_Bin_6_to_<30_degrees[1020nm],TAB_Scattering_Angle_Bin_30_to_<80_degrees[1020nm],TAB_Scattering_Angle_Bin_80_degrees_and_over[1020nm],TAB_Surface_Albedo[440m],TAB_Surface_Albedo[675m],TAB_Surface_Albedo[870m],TAB_Surface_Albedo[1020m],TAB_If_Retrieval_is_L2(without_L2_0.4_AOD_440_threshold),TAB_If_AOD_is_L2,TAB_Last_Processing_Date(dd:mm:yyyy),TAB_Last_Processing_Time(hh:mm:ss),TAB_Instrument_Number,TAB_Latitude(Degrees),TAB_Longitude(Degrees),TAB_Elevation(m),TAB_Inversion_Data_Quality_Level,TAB_Retrieval_Measurement_Scan_Type,AE,AOD_Extinction-Total[500nm],FMF,Label,Source,Day_of_Year,Season
27:04:2013,12:11:29,UNC-Bogota,117,117.507975,0.1943,0.1067,0.0784,0.0658,0.1701,0.0807,0.0513,0.0383,0.0242,0.026,0.0271,0.0275,1.335647,69.317836,70.044011,3.190469,0.043259,0.192478,4,10,7,6,4,9,7,6,4,8,6,6,4,8,6,5,0.06022,0.10055,0.21232,0.22161,1,1,06:01:2018,20:42:40,317,4.636933,-74.0808,2594.0,lev20,Almucantar,UNC-Bogota,117,117.507975,0.192478,0.105092,0.077287,0.065753,1.343439,69.317836,70.044011,3.190469,0.043259,0.192478,4,10,7,6,4,9,7,6,4,8,6,6,4,8,6,5,0.06022,0.10055,0.21232,0.22161,1,1,06:01:2018,20:42:40,317,4.636933,-74.0808,2594.0,lev20,Almucantar,UNC-Bogota,117,117.507975,,,,,,,,,69.317836,70.044011,3.190469,0.043259,0.192478,4,10,7,6,4,9,7,6,4,8,6,6,4,8,6,5,0.06022,0.10055,0.21232,0.22161,1,1,06:01:2018,20:42:40,317,4.636933,-74.0808,2594.0,lev20,Almucantar,UNC-Bogota,117,117.507975,,,,,69.317836,70.044011,3.190469,0.043259,0.192478,4,10,7,6,4,9,7,6,4,8,6,6,4,8,6,5,0.06022,0.10055,0.21232,0.22161,1,1,06:01:2018,20:42:40,317,4.636933,-74.0808,2594.0,lev20,Almucantar,UNC-Bogota,117,117.507975,,,,,,69.317836,70.044011,3.190469,0.043259,0.192478,4,10,7,6,4,9,7,6,4,8,6,6,4,8,6,5,0.06022,0.10055,0.21232,0.22161,1,1,06:01:2018,20:42:40,317,4.636933,-74.0808,2594.0,lev20,Almucantar,1.3313111634021029,0.16389358771612517,0.8195370537979326,BCH,Maritime,,Unknown
06:07:2013,22:07:26,UNC-Bogota,187,187.921829,0.0378,0.0199,0.0145,0.0121,0.0334,0.0151,0.0095,0.007,0.0044,0.0047,0.005,0.0051,1.412234,76.449448,75.760274,4.145222,0.084016,0.037441,4,10,7,6,4,8,6,5,4,8,6,3,4,8,6,3,0.0648,0.10993,0.23287,0.2395,1,1,02:02:2021,07:33:33,317,4.636933,-74.0808,2594.0,lev20,Almucantar,UNC-Bogota,187,187.921829,0.037441,0.018665,0.014364,0.014087,1.425376,76.449448,75.760274,4.145222,0.084016,0.037441,4,10,7,6,4,8,6,5,4,8,6,3,4,8,6,3,0.0648,0.10993,0.23287,0.2395,1,1,02:02:2021,07:33:33,317,4.636933,-74.0808,2594.0,lev20,Almucantar,UNC-Bogota,187,187.921829,,,,,,,,,76.449448,75.760274,4.145222,0.084016,0.037441,4,10,7,6,4,8,6,5,4,8,6,3,4,8,6,3,0.0648,0.10993,0.23287,0.2395,1,1,02:02:2021,07:33:33,317,4.636933,-74.0808,2594.0,lev20,Almucantar,UNC-Bogota,187,187.921829,,,,,76.449448,75.760274,4.145222,0.084016,0.037441,4,10,7,6,4,8,6,5,4,8,6,3,4,8,6,3,0.0648,0.10993,0.23287,0.2395,1,1,02:02:2021,07:33:33,317,4.636933,-74.0808,2594.0,lev20,Almucantar,UNC-Bogota,187,187.921829,,,,,,76.449448,75.760274,4.145222,0.084016,0.037441,4,10,7,6,4,8,6,5,4,8,6,3,4,8,6,3,0.0648,0.10993,0.23287,0.2395,1,1,02:02:2021,07:33:33,317,4.636933,-74.0808,2594.0,lev20,Almucantar,1.4055075146885798,0.0315836107324209,0.825430495387479,BCH,Maritime,,Unknown
12:07:2013,12:19:54,UNC-Bogota,193,193.513819,0.072,0.058,0.0533,0.0508,0.0361,0.0176,0.011,0.0081,0.0359,0.0405,0.0423,0.0427,0.446872,69.476832,70.169997,2.481686,0.064949,0.072219,4,5,7,6,4,6,6,5,4,7,7,6,4,8,7,4,0.05958,0.10025,0.2128,0.22165,1,1,06:01:2018,21:05:57,317,4.636933,-74.0808,2594.0,lev20,Almucantar,UNC-Bogota,193,193.513819,0.072219,0.058331,0.052491,0.049861,0.470266,69.476832,70.169997,2.481686,0.064949,0.072219,4,5,7,6,4,6,6,5,4,7,7,6,4,8,7,4,0.05958,0.10025,0.2128,0.22165,1,1,06:01:2018,21:05:57,317,4.636933,-74.0808,2594.0,lev20,Almucantar,UNC-Bogota,193,193.513819,,,,,,,,,69.476832,70.169997,2.481686,0.064949,0.072219,4,5,7,6,4,6,6,5,4,7,7,6,4,8,7,4,0.05958,0.10025,0.2128,0.22165,1,1,06:01:2018,21:05:57,317,4.636933,-74.0808,2594.0,lev20,Almucantar,UNC-Bogota,193,193.513819,,,,,69.476832,70.169997,2.481686,0.064949,0.072219,4,5,7,6,4,6,6,5,4,7,7,6,4,8,7,4,0.05958,0.10025,0.2128,0.22165,1,1,06:01:2018,21:05:57,317,4.636933,-74.0808,2594.0,lev20,Almucantar,UNC-Bogota,193,193.513819,,,,,,69.476832,70.169997,2.481686,0.064949,0.072219,4,5,7,6,4,6,6,5,4,7,7,6,4,8,7,4,0.05958,0.10025,0.2128,0.22165,1,1,06:01:2018,21:05:57,317,4.636933,-74.0808,2594.0,lev20,Almucantar,0.4411348592969042,0.06805215269808682,0.3931531787370582,CA,Unclassified,,Unknown
